date,score,user_tags,user_rank,usage_duration,item_option,text_review,recommendation_score,발색력,지속력,발림성,수분감,skin_tone
2023.11.07,5점만점에 1점,"복합성, 겨울쿨톤, 다크서클, 민감성",,한달이상사용,[옵션] 03 블러쉬드피치,"장점은 촉촉한 거 하나…?
유튜브에서 다 좋다고 하시는데 ㅜㅜ
제 입술에는 너무 안맞아요 제형도 별로고 지속력은 똥망이고 입술에 올라간 느낌도 별로여서 쳐박아뒀습니다ㅠ",0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,아주 촉촉해요, 겨울쿨톤
2023.09.17,5점만점에 1점,건성,,한달이상사용,[옵션] 03 블러쉬드피치,"머르겠어요 하루 쓰고 이게 뭐야 하고 처박아뒀거든여 ㅜ
음 패키지도 유치하고 색상도... 흠
글쎄요 다른 색은 몰라도 이건 별루네",3,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요,
2023.06.28,5점만점에 1점,"복합성, 여름쿨톤, 모공, 미백",862.0,한달이상사용,[옵션] 03 블러쉬드피치,"2023년 대창기름틴트 . .
색은 나름? 예쁜것 같은데 광이...
요상한 냄새와 바르고 나면 기름같은 느낌이 들어서
손이 안가요ㅠ 아까워서 꾸역꾸역 쓰는중. .",3,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,아주 촉촉해요, 여름쿨톤
2024.08.03,5점만점에 1점,여름쿨톤,,,[옵션] [미니글로스 기획] 13 코숏진주코랄,한번도 요플레현상 느껴본 적 없는 아무거나 잘 받는 입술인디 생전 처음으로 아 이것이 요플레구나 알앗고.. 주름에 너ㅓㅓ무 끼고.. 무엇보다 색이 너무 진해요!! 혹시 흰끼나 누디함 원하는 사람 있다면 절대 말릴게요 완전 과즙팡팡임.. 특히 착색은 형광주황 아주 찐해요 아ㅇㅏ 왜 샀을까 마~쉿는거나 사먹을걸,0,아주 만족해요,보통이에요,다소 아쉬워요,아주 촉촉해요,여름쿨톤
2024.06.14,5점만점에 1점,"민감성, 겨울쿨톤, 민감성",,,[옵션] [미니글로스 기획] 14 하트핑크다이아,질감은 마음에 드는데 색깔이 생각했던 것보다 너무 탁하고 흰끼돌아요 ㅠㅠ,0,아주 만족해요,보통이에요,보통이에요,아주 촉촉해요, 겨울쿨톤
2024.06.12,5점만점에 1점,"복합성, 웜톤, 모공, 민감성",,,[옵션] [미니글로스 기획] 13 코숏진주코랄,"색은 맑은 코랄이라서 진짜 예쁜데, 요플레 현상이 너무 심해서 바를 수가 없어요.
어떤 상태에서든지 입술에 바르자마자 하얗게 올라와요. 잘 펴발라도 똑같아요. 하얗게 떠서 본연의 색을 보기 힘들어요ㅜ
계속 이러길래 갖다 버렸습니당",0,보통이에요,예상보다 짧아요,다소 아쉬워요,보통이에요, 웜톤
2023.11.13,5점만점에 1점,"민감성, 쿨톤, 민감성, 잡티",,,[옵션] 03 블러쉬드피치,"촉촉보다는 끈적이고
색깔이 무색이던데요?
색깔 아예없고 무슨 펄이 들어가있는데
나이들어보이고 별로에요",1,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요, 쿨톤
2023.10.15,5점만점에 1점,건성,,,[옵션] 12 파이어리로즈,물광틴트로 홍보 엄청 하던데 세네번 덧발라도 예쁜 광 안 나오구요 입술각질을 아무리 잘 정리하고 발라도 자꾸 액이 뭉쳐서 볼펜똥처럼ㅋㅋ... 입술에 남아요 중고로팔았음,1,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요,
2023.06.11,5점만점에 1점,"지성, 웜톤, 각질, 모공",,,[옵션] 01 빈티지애플,"색이.... 공홈 발색...어디갔냐구요.....
광은 차르르 진짜 이쁜데..
색 왜그래요.....",4,다소 아쉬워요,보통이에요,보통이에요,아주 촉촉해요, 웜톤
2024.12.06,5점만점에 1점,"지성, 가을웜톤, 트러블",,한달이상사용,[옵션] [미니글로스 기획] 15 그루밍피치오팔,너무 요플레 현상이 심해서 못쓰겠어요.. 색감도 사진이랑 좀 다릅니다,0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요, 가을웜톤
2024.12.06,5점만점에 1점,"지성, 여름쿨톤, 민감성, 아토피",,한달이상사용,[옵션] 14 하트핑크다이아,아 색깔이 진짜 miss…… 미지근 여쿨라&봄웜라이신 분들 이 색상은 사지 마세요 ㄹㅇ 진짜 촉촉하고 제품 자체는 좋은데 색상미스로 안 씁니다 어디 쳐박아둔지도 모르겟음 이거 바르고 친구들한테 사이버핑크색 발랏단 소리 들엇습니다,0,다소 아쉬워요,지속이 오래돼요,아주 만족해요,아주 촉촉해요, 여름쿨톤
2024.10.30,5점만점에 1점,"지성, 가을웜톤, 트러블",,,[옵션] [미니글로스 기획] 15 그루밍피치오팔,이렇게 요플레 현상 심한 틴트 처음 써봐요.. 입술에 각질 없는 편인데도 진짜 심합니다,1,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요, 가을웜톤
2024.06.02,5점만점에 1점,,,,[옵션] [미니글로스 기획] 13 코숏진주코랄,색은 예쁜데 제형이 너무 꾸덕해서 제대로 발라지질 않아요 제 입술이 이상한건지🥺,0,보통이에요,예상보다 짧아요,다소 아쉬워요,보통이에요,
2023.06.02,5점만점에 1점,,,,[옵션] 05 프레쉬체리,"상세컷에 속지 마세요ㅡㅡ절대 저색 아님
아 테스트 해보고살껄ㅠ상세컷만 보고
산뜻한 레드 체리색인줄 알았는데 거무죽죽 체리엿음ㅡㅡ
광이뻐도 색깔 구려서 광은 눈에 들어오지도않아요",3,다소 아쉬워요,보통이에요,보통이에요,보통이에요,
2024.10.25,5점만점에 1점,,,한달이상사용,[옵션] 12 파이어리로즈,컬러가 맘에 들었고 글로우 틴트 써보고 싶어서 구매했는데 립 바르고 아무것도 먹지 않고 있음 글로시해서 예쁘지만 바른직후보다 시간이 지나먄 컬러도 진하게 올라오고 그 상태에서 음식이나 음료 등 뭘 먹고 나면 남는 착색이 너무너무너무 별로에요ㅠㅠ 그래서 틴트 사용 안하게됩니다..,1,보통이에요,보통이에요,아주 만족해요,보통이에요,
2024.09.24,5점만점에 1점,,,,[옵션] 16 럭셔리모브루비,이런 틴트는 처음이에요 그 말로만 듣던 요플레현상 인생 처음 느껴봄 색도 그렇게 똑같지도 않고 사진 너무 이쁘게 광 올라오고 그래서 후기도 안 보고 바로 샀는데 진짜 후회해요 ㅠㅠ 광도 진짜 십초컷임 ^_^ 흰끼도 엄청돌고 색이든 발림성이든 다 별로니까 제발 색보고 충동구매 안 하시길 바랄게요 부탁이에요😩😩😩,0,다소 아쉬워요,보통이에요,다소 아쉬워요,보통이에요,
2024.09.01,5점만점에 1점,,,한달이상사용,[옵션] 01 빈티지애플,"진짜 절대로 사지마세요..저는 제품을 사기 전에 되게 꼼꼼하게 보는 편인데..요플레가 일어난다는 걸 봤긴했거든요..근데 색상이 너무 이뻐서 그냥 무시하고 샀단 말이죠..진짜 무시 못할 수준이에여 진짜 하애져여 막 끽고..진짜 에바..



여기까지 읽으셨다면 좋아요 부탁드려욥❤️❤️",2,아주 만족해요,보통이에요,다소 아쉬워요,보통이에요,
2024.07.05,5점만점에 1점,,,한달이상사용,[옵션] [미니글로스 기획] 16 럭셔리모브루비,"이런분께 추천드려요!✨️
1.입술이 바짝바짝 마르는걸 좋아하시는분
2.각질에 틴트가 착색되는걸 좋아하시는분
3.바르고 5분지나면 광은 다 날라가는 립을 좋아하시는분
4.착색컬러가 거무튀튀한걸 좋아하시는분
5.건조해져서 덧바르면 색이 이상하게 올라오는걸 좋아하시는분
6.공홈과 다른 물탄 와인컬러를 구매하시고 싶으신 분

저는 굉장히 짜증났어요!🍀🍀",2,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,매트해요,
2023.07.02,5점만점에 1점,,,,[옵션] 03 블러쉬드피치,"유튜버들이며 체험단이며 완전 쫀쫀 물먹광립이라고 극찬을 해서 샀는데...... 뭐임? 그냥 립글로스처럼 무겁고 광택감도 그닥 있지 않아요 1콧은 립글로스고 많이 바르면 곱창 완전 맛있게 먹은 사람 됨.....

어차피 립스틱 바른 위에 투명 글로스 올리거나, 기존 픽싱 착붙 틴트들에다가 광 얹을 생각으로 발색 약한 걸 고른 건데도 색이 흐린 립 위에서는 똑같이 흐리고 진한 립 위에서는 같이 진해져서 아픈 사람이거나 틴트 양 조절 모르는 사람처럼 돼요 이 부분이 제일 어이없음

이 제품이 하도 탁월한 광택감으로 광고해서 산 건데 절대 그런 느낌 안나요 그냥 손등 발색에서만 글로시하니... 사기당한 기분

게다가 입술 각질을 엄청 불리는 제품이라 요플레 현상이 바르자마자 심해서 안쪽은 휴지로 정리한 이후에 슥슥 한쪽으로 다시 덧발라 주거나 해야 해서 저는 그냥 집에 있을 때 상시로 바르며 입술 각질 제거제로 사용하고 있답니다

입술 각질 고민이신 분들은 이거 케어 제품으로 추천합니다
살면서 이렇게 황당한 아이템은 처음
제품 패키징은 예쁨",0,다소 아쉬워요,보통이에요,다소 아쉬워요,보통이에요,
2023.06.04,5점만점에 1점,,,,[옵션] 03 블러쉬드피치,"⭐️⭐️이 틴트는 진짜
태생적으로 입술 주름 없이 두꺼우신 분
혹은
입술 필러 맞으신 분들께 강추 드려요!⭐️⭐️

주름에 흰거 낀다는 리뷰가 있어서
뭐지 했는데 요플레 현상이 있네용ㅠ.ㅠ
저같이 주름 많고 입술 얇은 분들한테는
색이 아무리 예뻐도 안 어울리는듯합니다ㅜㅜ

여쿨라이트 추정하는데
후기에도 나와있듯 색이 막 쿨한 느낌은 아니구요!
발색도 립글로즈처럼 약해요!
덧바르면 진해지는데 좀.. 촌스러운 거 같기도 하고ㅜㅜ

다른 컬러로 재구매 의사도 없습니다!",6,보통이에요,보통이에요,다소 아쉬워요,보통이에요,
2024.06.23,5점만점에 1점,,,,[옵션] [미니글로스 기획] 13 코숏진주코랄,다른 색으로 이 제품 사용할 때는 좋았는데 이 색상만 사용하면 피부컨디션이 안 좋아져요.. 잘 벗겨져요,0,보통이에요,보통이에요,보통이에요,보통이에요,
2024.03.15,5점만점에 1점,,,,[옵션] 02 썸머애프리콧,"봄웜라 추천템이래서 샀는데 전 진짜 안어울리네요
손목 발색샷이랑 입술이랑 진짜 너무 달라요
퍼스널컬러 믿지말고 무조건 테스트해보고 구매하세요",0,보통이에요,보통이에요,보통이에요,보통이에요,
2023.11.10,5점만점에 1점,,,한달이상사용,[옵션] 01 빈티지애플,"립을 바르면 탕후루광? 안 올라와요
각질? 올라와요 역인 관계가 돼야 할텐데
돈값 못함 재구매 절대 안 해요",3,보통이에요,예상보다 짧아요,보통이에요,보통이에요,
2024.10.04,5점만점에 1점,,,,[옵션] 14 하트핑크다이아,불량품을 건졌네요. 뚜껑을 닫아도 스스륵 열려요. 구매하고 교환기간 지난후에 열은게 제 잘못이겠죠. 파우치나 가방에 그냥넣으면 다 새니까 상자째로 넣어서 들고다녀요.,0,다소 아쉬워요,보통이에요,보통이에요,아주 촉촉해요,
2024.01.24,5점만점에 1점,,,한달이상사용,[옵션] 05 프레쉬체리,오래 있지 않아요 ㅠㅠ 틴트 I put every hours,0,보통이에요,보통이에요,보통이에요,보통이에요,
2023.12.05,5점만점에 1점,,,,[옵션] 08 젠틀시나몬,"아주 촉촉하고 요플레없이 잘발색되나
상세이미지사진이랑 실제컬러 완전 달라요",1,다소 아쉬워요,보통이에요,아주 만족해요,아주 촉촉해요,
2023.10.05,5점만점에 1점,,,한달이상사용,[옵션] 05 프레쉬체리,"균일하게 발리지 않습니다.
색상은 그저 그래요.

바를때는 촉촉한 느낌인데 금방 마르고 건조해지네요.
제발 다른 거 구입해주세요 ㅠㅠ",1,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요,
2023.08.27,5점만점에 1점,,,,[옵션] 05 프레쉬체리,"일단 색상은 그럭저럭 마음에 들어요.

근데 발림성이 별로 좋지 않아요.
약간 휘발성이 있는 느낌?

지속력도 별로입니다.
다른 제품이랑 고민하다가 저렴하길래 샀는데
역시 후회돼요.

재구매 의사는 없습니다.ㅠㅠ",2,보통이에요,예상보다 짧아요,다소 아쉬워요,보통이에요,
2024.07.13,5점만점에 1점,,,,[옵션] 03 블러쉬드피치,1호는 이뻤는데 이색은 단독으로 너무 핫핑크?느낌이에요ㅠ,0,보통이에요,보통이에요,보통이에요,보통이에요,
2024.05.19,5점만점에 1점,,,,[옵션] 11 멜로우피그,한동안 뉴트럴 메이크업 할 때 아 나 웜톤 가능할 듯 ㅋㅋ 하고 샀었는데 색도 이쁘지만 제형이 제 스타일이었어요 다음에 쿨톤 컬러로 하나 살까 생각 중!!o̴̶̷᷄ ̫ o̴̶̷᷄,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2024.01.10,5점만점에 1점,"건성, 쿨톤, 모공, 미백",,,[옵션] 05 프레쉬체리,"색상과 발림성은 좋으나 유지력과 보습은 별로입니다. 물이 묻으면 녹아?버리네요.
그래요 색상은 맘에 들어 쓰지만 재구매 의사는 없습니다.",0,아주 만족해요,예상보다 짧아요,보통이에요,보통이에요, 쿨톤
2024.11.21,5점만점에 1점,,,한달이상사용,[옵션] 16 럭셔리모브루비,"내 얼굴색이랑 안 맞아서 안 어울린다ㅜ 다른색 살걸 후회중,,,,,",0,보통이에요,보통이에요,아주 만족해요,아주 촉촉해요,
2024.08.24,5점만점에 1점,,,한달이상사용,[옵션] [미니글로스 기획] 13 코숏진주코랄,유튜버님 보고 구매하였는데 발색도 별로고 지속력도 모르겠어요 색이 너무 쌩얼립 같아요 ㅜㅜ,0,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요,
2024.08.02,5점만점에 1점,"복합성, 여름쿨톤, 모공, 미백",,한달이상사용,[옵션] 10 베이비베리,진짜최악이에요냄새도꺽은내나고통예뻐서삿는데최악임,0,보통이에요,보통이에요,보통이에요,보통이에요, 여름쿨톤
2024.07.07,5점만점에 1점,,,한달이상사용,[옵션] [미니글로스 기획] 14 하트핑크다이아,"사진에 속지 마세요ㅠ 맑은 여리 핑크가 아니라, 검정색 두 세방울 들어간 듯한 거무튀튀 어둡고 촌스러운 핑크에요.. 진짜 별로",0,다소 아쉬워요,보통이에요,보통이에요,보통이에요,
2024.06.20,5점만점에 1점,"지성, 쿨톤, 모공",,한달이상사용,[옵션] 09 베어피치,"찐득한 제형이에요
발림성, 발색 전부 예뻐요
다만 저와 어울리지 않는 색을 잘못 사서 아쉬워요",0,아주 만족해요,보통이에요,아주 만족해요,보통이에요, 쿨톤
2024.05.21,5점만점에 1점,,,한달이상사용,[옵션] 01 빈티지애플,"밖에 나올때 립을 안챙겨나와
급하게 샀는데
어릴때 로드샵에서 오천원주고 산 틴트재질,,
그날 바르고 손이 절대 다시 안감.,,",0,보통이에요,보통이에요,보통이에요,보통이에요,
2024.04.21,5점만점에 1점,,,,[옵션] 01 빈티지애플,"급하게 샀는데 .. 색상이 좀 싼티나게 뽑았네요
어릴때 쓰던 로드샵 틴트 색상임..",0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,매트해요,
2023.07.25,5점만점에 1점,"지성, 웜톤, 다크서클, 트러블",,,[옵션] 08 젠틀시나몬,요플레 심하고 매장에서 산 색이 아니에요 변색이 빠른듯하네요,1,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요, 웜톤
